file,source_type,pages_count,text_chars,references_count,baseline_style,baseline_dominant_bucket,current_style,current_dominant_bucket,base_dom_intext_total,base_dom_success_occurrences,base_dom_bib_unique_total,base_dom_success_percentage,cur_dom_intext_total,cur_dom_success_occurrences,cur_dom_bib_unique_total,cur_dom_success_percentage,delta_dom_intext_total,delta_dom_success_occurrences,delta_dom_bib_unique_total,delta_dom_success_percentage,base_foot_intext_total,base_foot_success_occurrences,base_foot_bib_unique_total,cur_foot_intext_total,cur_foot_success_occurrences,cur_foot_bib_unique_total,delta_foot_success_occurrences,delta_foot_success_percentage,base_tex_intext_total,base_tex_success_occurrences,base_tex_bib_unique_total,cur_tex_intext_total,cur_tex_success_occurrences,cur_tex_bib_unique_total,delta_tex_success_occurrences,delta_tex_success_percentage,base_numeric_intext_total,base_numeric_success_occurrences,base_numeric_bib_unique_total,cur_numeric_intext_total,cur_numeric_success_occurrences,cur_numeric_bib_unique_total,delta_numeric_success_occurrences,delta_numeric_success_percentage,base_author_year_intext_total,base_author_year_success_occurrences,base_author_year_bib_unique_total,cur_author_year_intext_total,cur_author_year_success_occurrences,cur_author_year_bib_unique_total,delta_author_year_success_occurrences,delta_author_year_success_percentage,error
python_backend_legacy/dataset/003405b70c26a0b2ef1ada1c4e2d07c3b83fe450b217876169de5aa9c5e2b234.json,raw_json,13,29907,1,author_year,author_year,author_year,author_year,0,0,198,0,0,0,198,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,64,0,0,64,0,0,0,0,64,0,0,64,0,0,0,0,198,0,0,198,0,0,
python_backend_legacy/dataset/01f1633087008065730cb6235ce84446d42df32db584e7e45f4265a73f2635e7.json,raw_json,39,107368,0,superscript,tex,superscript,tex,362,362,196,100,362,362,196,100,0,0,0,0,0,0,0,267,0,0,0,0,362,362,196,362,362,196,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/02dd7fdc3d38cbdc38c6bd81882ff62ea9b8774880c7f7e40d9c27cf9e0d9be0.json,raw_json,29,75717,0,superscript,tex,superscript,tex,6,6,17,100,6,6,17,100,0,0,0,0,0,0,90,4,0,90,0,0,6,6,17,6,6,17,0,0,1,1,90,1,1,90,0,0,0,0,117,0,0,117,0,0,
python_backend_legacy/dataset/03092dca8cc24e2624208d831c777ab72f62e9ab0f476395582e71edefe9539d.json,raw_json,14,53139,0,superscript,tex,superscript,tex,126,126,91,100,126,126,91,100,0,0,0,0,0,0,0,85,0,0,0,0,126,126,91,126,126,91,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,
python_backend_legacy/dataset/03640a730b45ecf77e2829db267886d4ef373cf952fe952220d2bdb181b2a809.json,raw_json,43,97678,1,hybrid,tex,hybrid,tex,75,75,374,100,75,75,374,100,0,0,0,0,0,0,0,0,0,0,0,0,75,75,374,75,75,374,0,0,187,187,187,187,187,187,0,0,0,0,351,0,0,351,0,0,
python_backend_legacy/dataset/037497fb1509e0fbd0753da6e5181775894b1117970ec1dae72df4b990dc3fd9.json,raw_json,12,38782,0,tex_superscript,tex,tex_superscript,tex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json,raw_json,53,89410,1,superscript,tex,superscript,tex,148,148,101,100,148,148,101,100,0,0,0,0,6,0,0,154,0,0,0,0,148,148,101,148,148,101,0,0,0,0,0,0,0,0,0,0,1,0,92,1,0,92,0,0,
python_backend_legacy/dataset/0411f53fe6c4329dcaecf3e3eaa519c57d758f3e83d0ff1698b8449c23228452.json,raw_json,43,119471,0,tex_superscript,tex,tex_superscript,tex,0,0,371,0,0,0,371,0,0,0,0,0,0,0,371,15,15,371,15,100,0,0,371,0,0,371,0,0,0,0,371,0,0,371,0,0,0,0,121,0,0,121,0,0,
python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json,raw_json,17,98391,1,hybrid,tex,hybrid,tex,1,1,332,100,1,1,332,100,0,0,0,0,0,0,0,4,0,0,0,0,1,1,332,1,1,332,0,0,139,139,166,139,139,166,0,0,0,0,193,0,0,193,0,0,
python_backend_legacy/dataset/0667c49a4b4ecd3c48f709a537a16e5d68ce198e8c7ce904a810718d43502163.json,raw_json,18,57566,0,superscript,tex,superscript,tex,26,26,22,100,26,26,22,100,0,0,0,0,0,0,87,19,0,87,0,0,26,26,22,26,26,22,0,0,0,0,87,0,0,87,0,0,0,0,77,0,0,77,0,0,
python_backend_legacy/dataset/0692771215d256553aa10f01cd4ba7114ec06a7b451ed012b632f76962e0b8df.json,raw_json,40,108009,0,superscript,tex,superscript,tex,248,248,155,100,248,248,155,100,0,0,0,0,0,0,0,171,0,0,0,0,248,248,155,248,248,155,0,0,28,0,0,28,0,0,0,0,1,0,64,1,0,64,0,0,
python_backend_legacy/dataset/0756f25bb8a73dd00eaefd9e54acaaa5a6ad1e0712821c526594126883e792c5.json,raw_json,31,75400,0,superscript,tex,superscript,tex,273,273,193,100,273,273,193,100,0,0,0,0,6,0,0,192,0,0,0,0,273,273,193,273,273,193,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,115,0,0,
python_backend_legacy/dataset/085715a855ca6a44e50aeeb1d95eeffbd4a9e111cb6f85bbeccf3fcbbb20f8e8.json,raw_json,19,54540,0,author_year,author_year,author_year,author_year,0,0,46,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,46,0,0,46,0,0,
python_backend_legacy/dataset/089fd9c82dd9bc09acb7be4405ba40d212800553c676f6560e35a6ab0452cc76.json,raw_json,25,66469,0,hybrid,tex,hybrid,tex,5,5,12,100,5,5,12,100,0,0,0,0,0,0,12,2,0,12,0,0,5,5,12,5,5,12,0,0,3,3,12,3,3,12,0,0,0,0,76,0,0,76,0,0,
python_backend_legacy/dataset/094938ad98870e8d63771a4583e9997735fcf6e61675183c588e56444df2fc69.json,raw_json,15,89393,1,hybrid,tex,hybrid,tex,1,1,166,100,1,1,166,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,166,1,1,166,0,0,95,95,83,95,95,83,0,0,0,0,88,0,0,88,0,0,
python_backend_legacy/dataset/0b898f2e42695c4c056bcc9f7245206c1ef96ee4c9105fef5bcd3be50a495add.json,raw_json,39,109789,0,superscript,tex,superscript,tex,175,175,100,100,175,175,100,100,0,0,0,0,12,0,0,187,0,0,0,0,175,175,100,175,175,100,0,0,7,0,0,7,0,0,0,0,0,0,148,0,0,148,0,0,
python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json,raw_json,16,40879,1,author_year,author_year,author_year,author_year,28,28,91,100,28,28,91,100,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,91,28,28,91,0,0,
python_backend_legacy/dataset/0beb47b2e5f4a8b00b7b1ff22c07ef7084215fb48372b3f2cd7aae56e9ee9291.json,raw_json,24,49471,1,hybrid,tex,hybrid,tex,56,56,186,100,56,56,186,100,0,0,0,0,0,0,0,0,0,0,0,0,56,56,186,56,56,186,0,0,20,20,92,20,20,92,0,0,0,0,152,0,0,152,0,0,
python_backend_legacy/dataset/0bf79ddc4264442df07b0293a50e3e12af23c24aa99f2bb7f4d929bcded0ecaa.json,raw_json,19,27803,1,hybrid,tex,hybrid,tex,26,26,112,100,26,26,112,100,0,0,0,0,0,0,0,19,0,0,0,0,26,26,112,26,26,112,0,0,0,0,5,0,0,5,0,0,0,0,215,0,0,215,0,0,
python_backend_legacy/dataset/0c41c93be575d5d3e8c71763f95f1c85c9df83b37f3effcd2c93fe73ecb00ac0.json,raw_json,33,91473,0,author_year,author_year,author_year,author_year,0,0,69,0,0,0,69,0,0,0,0,0,0,0,57,0,0,57,0,0,0,0,57,0,0,57,0,0,0,0,57,0,0,57,0,0,0,0,69,0,0,69,0,0,
python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json,raw_json,21,56128,1,author_year,author_year,author_year,author_year,75,73,150,97.33,75,73,150,97.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,73,150,75,73,150,0,0,
python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json,raw_json,64,124327,1,superscript,tex,superscript,tex,28,28,20,100,28,28,20,100,0,0,0,0,0,0,0,9,0,0,0,0,28,28,20,28,28,20,0,0,8,0,0,8,0,0,0,0,45,44,503,45,44,503,0,0,
python_backend_legacy/dataset/0df4c5b3a1c3ee0971c268973c764a9be3a8d2c66e4e73095be3d2682a77409a.json,raw_json,31,70945,0,superscript,tex,superscript,tex,178,178,114,100,178,178,114,100,0,0,0,0,0,0,0,136,0,0,0,0,178,178,114,178,178,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/0e13c1bc0e065423eac1919fcc369d1bda6998a1a9fe5933aeb8de3b47eb0dcb.json,raw_json,38,106544,0,superscript,tex,superscript,tex,223,223,134,100,223,223,134,100,0,0,0,0,0,0,0,152,0,0,0,0,223,223,134,223,223,134,0,0,17,0,0,17,0,0,0,0,0,0,58,0,0,58,0,0,
python_backend_legacy/dataset/0e25cac82ca8b5893df60fcc733b22c00212b7b6a092c92df46c1e38995146b3.json,raw_json,31,118763,0,superscript,tex,superscript,tex,356,356,302,100,356,356,302,100,0,0,0,0,0,0,0,258,0,0,0,0,356,356,302,356,356,302,0,0,22,0,0,22,0,0,0,0,1,0,306,1,0,306,0,0,
python_backend_legacy/dataset/0e4c3d16bf2872b8ef3af3115ac50accd69eb0729224bb7c6a53194b4e4c7441.json,raw_json,36,92097,0,superscript,tex,superscript,tex,119,119,115,100,119,119,115,100,0,0,0,0,0,0,0,101,0,0,0,0,119,119,115,119,119,115,0,0,10,0,0,10,0,0,0,0,0,0,106,0,0,106,0,0,
python_backend_legacy/dataset/0e71168ec0306ba5883904bfed97d2911190a353674ee66b766b99a2ca7e01d3.json,raw_json,40,73678,1,hybrid,tex,hybrid,tex,24,24,258,100,24,24,258,100,0,0,0,0,0,0,0,70,0,0,0,0,24,24,258,24,24,258,0,0,17,17,129,17,17,129,0,0,0,0,351,0,0,351,0,0,
python_backend_legacy/dataset/0ebf290e07c877f4c86bca01dff17740ed25ebf5874d1672ef0935a885a9a7b3.json,raw_json,13,33776,0,superscript,tex,superscript,tex,43,43,28,100,43,43,28,100,0,0,0,0,0,0,0,33,0,0,0,0,43,43,28,43,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/0f18a87cd31fc67c63e770079152fd3265a4e578b76ba9e5a3af12821887dbb0.json,raw_json,27,94487,0,superscript,tex,superscript,tex,148,148,83,100,148,148,83,100,0,0,0,0,0,0,0,96,0,0,0,0,148,148,83,148,148,83,0,0,0,0,1,0,0,1,0,0,1,0,78,1,0,78,0,0,
python_backend_legacy/dataset/10080699210705bd8aa6e1b8297c814fb61171becdad20fd9369bd98f6258680.json,raw_json,21,39126,0,superscript,tex,superscript,tex,64,64,34,100,64,64,34,100,0,0,0,0,0,0,6,48,7,6,7,14.58,64,64,34,64,64,34,0,0,0,0,6,0,0,6,0,0,0,0,108,0,0,108,0,0,
python_backend_legacy/dataset/10137586e2271c2ae545688af67c595b3682e7b2d9db29e24a7716ec41a39a70.json,raw_json,31,66278,0,author_year,author_year,author_year,author_year,0,0,152,0,0,0,152,0,0,0,0,0,0,0,36,2,0,36,0,0,0,0,36,0,0,36,0,0,0,0,36,0,0,36,0,0,0,0,152,0,0,152,0,0,
python_backend_legacy/dataset/105265f732549ff4fb3740adccdd346ffe53cdb6d7b2d267b7195663ff8be6f0.json,raw_json,25,48061,1,hybrid,tex,hybrid,tex,51,51,292,100,51,51,292,100,0,0,0,0,0,0,0,76,0,0,0,0,51,51,292,51,51,292,0,0,27,27,146,27,27,146,0,0,0,0,144,0,0,144,0,0,
python_backend_legacy/dataset/10c2eaf84ca536a019ef4594f0b92353c0ced6e8a8d3ac54e870690a374ac379.json,raw_json,12,41185,1,author_year,author_year,author_year,author_year,25,25,66,100,25,25,66,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,66,25,25,66,0,0,
python_backend_legacy/dataset/10cdc153a6962305bfbc2f7365ce941326080d58e1456d37a29bca657b5507fe.json,raw_json,14,32901,1,author_year,author_year,author_year,author_year,35,33,65,94.29,35,33,65,94.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,33,65,35,33,65,0,0,
python_backend_legacy/dataset/10fb157b325c4529c0b4fb9526fb88da0379defde501e2453759634ec59ce032.json,raw_json,47,169506,0,superscript,tex,superscript,tex,239,239,174,100,239,239,174,100,0,0,0,0,12,0,0,175,0,0,0,0,239,239,174,239,239,174,0,0,4,0,0,4,0,0,0,0,3,1,213,3,1,213,0,0,
python_backend_legacy/dataset/11a6844f808edba09bc815b0848e19ca895b8f97ac3b80c9038cd853fc5abf1a.json,raw_json,35,96904,0,tex_superscript,tex,tex_superscript,tex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,92,1,0,92,0,0,
python_backend_legacy/dataset/11b1ad65724ce0bf5e3e2c6e1bb38a9d5fbbe876a4fec36264e393f7608a9772.json,raw_json,28,101033,0,author_year,author_year,author_year,author_year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,22,0,0,22,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/11c3900768e57b242571ee8f7edb38bce3ba2865036b261af1f99a89d908feb4.json,raw_json,17,39196,1,author_year,author_year,author_year,author_year,33,28,80,84.85,33,28,80,84.85,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,80,33,28,80,0,0,
python_backend_legacy/dataset/11fe4ccb4eac10a3272335dcc23a7048985c1342a87e05ab4fb037b6e89f9cbe.json,raw_json,14,27591,1,hybrid,tex,hybrid,tex,31,31,110,100,31,31,110,100,0,0,0,0,0,0,0,13,0,0,0,0,31,31,110,31,31,110,0,0,42,0,0,42,0,0,0,0,0,0,113,0,0,113,0,0,
python_backend_legacy/dataset/1543c3ed4c931c9d16cc7700de586b45b451fcce004f9069418d7e523f4cc280.json,raw_json,41,86616,1,hybrid,tex,hybrid,tex,1,1,202,100,1,1,202,100,0,0,0,0,1,1,201,15,15,201,14,0,1,1,202,1,1,202,0,0,34,34,201,34,34,201,0,0,0,0,60,0,0,60,0,0,
python_backend_legacy/dataset/156b7c520ba34a3b2f1bbcaf69bf07fee9f7e7ad5937f517324e18c133f46576.json,raw_json,26,63940,0,superscript,tex,superscript,tex,82,82,80,100,82,82,80,100,0,0,0,0,8,0,0,81,0,0,0,0,82,82,80,82,82,80,0,0,1,0,0,1,0,0,0,0,0,0,86,0,0,86,0,0,
python_backend_legacy/dataset/15b630eef82cb2087cfd3646d603d4a2be40280ac86e115f8e809145c69a2212.json,raw_json,34,71556,1,hybrid,tex,hybrid,tex,1,1,230,100,1,1,230,100,0,0,0,0,0,0,0,48,0,0,0,0,1,1,230,1,1,230,0,0,0,0,1,0,0,1,0,0,0,0,227,0,0,227,0,0,
python_backend_legacy/dataset/15b7abfa65e10e9a15dd9b9a97cba58ec61d65ff3a245d07fdd38a7cc129df20.json,raw_json,15,36967,1,hybrid,tex,hybrid,tex,9,9,96,100,9,9,96,100,0,0,0,0,0,0,0,0,0,0,0,0,9,9,96,9,9,96,0,0,4,4,13,4,4,13,0,0,0,0,93,0,0,93,0,0,
python_backend_legacy/dataset/15eaa6b702040fc292bde89f1a6f4d988aa77096a89fc49af3cb1d178cf65b49.json,raw_json,20,48575,1,superscript,tex,superscript,tex,60,60,39,100,60,60,39,100,0,0,0,0,17,0,0,56,0,0,0,0,60,60,39,60,60,39,0,0,6,6,10,6,6,10,0,0,0,0,66,0,0,66,0,0,
python_backend_legacy/dataset/15fc2abf8aad5400b3c4e380bc29f83236486b3b4fcd44719ecc88746c6b3573.json,raw_json,35,82416,0,tex_superscript,tex,tex_superscript,tex,0,0,177,0,0,0,177,0,0,0,0,0,0,0,177,20,13,177,13,65,0,0,177,0,0,177,0,0,0,0,177,0,0,177,0,0,0,0,159,0,0,159,0,0,
python_backend_legacy/dataset/161db6dc4dfcf86f2b80759c98893ab64bd35803d7ea9581c0db1bac97790077.json,raw_json,18,47834,0,superscript,tex,superscript,tex,94,94,64,100,94,94,64,100,0,0,0,0,0,0,8,82,8,8,8,9.76,94,94,64,94,94,64,0,0,0,0,8,0,0,8,0,0,1,1,119,1,1,119,0,0,
python_backend_legacy/dataset/16a60a8be12bfbf0bb3f98348bd4b22fe433c7fa74f76299c464cc204fd1e2a9.json,raw_json,23,66140,1,author_year,author_year,author_year,author_year,58,58,161,100,58,58,161,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,58,58,161,58,58,161,0,0,
python_backend_legacy/dataset/174bf874a4ac5de6d802d8a8e2f7f71ad9d03bed6297df8a26e418cc0dd52392.json,raw_json,24,55174,1,author_year,author_year,author_year,author_year,0,0,136,0,0,0,136,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,43,0,0,43,0,0,0,0,43,0,0,43,0,0,0,0,136,0,0,136,0,0,
python_backend_legacy/dataset/179d49b7dc6dd8b4339b8a8e0d2f9c62f50630a33b685a2c85e597be1b4efe99.json,raw_json,39,111224,0,superscript,tex,superscript,tex,124,124,86,100,124,124,86,100,0,0,0,0,0,0,0,100,0,0,0,0,124,124,86,124,124,86,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,64,0,0,
python_backend_legacy/dataset/18de82654a36c55986c66efeadce2226ed42b162b9f2fe5b55a54a74fc838ad1.json,raw_json,19,46906,0,superscript,tex,superscript,tex,78,78,52,100,78,78,52,100,0,0,0,0,0,0,0,53,0,0,0,0,78,78,52,78,78,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/192920dbffece357485d078d23dd284ace6ec2c6e37726fbe57b5c69dac8aa7c.json,raw_json,33,68155,1,hybrid,tex,hybrid,tex,105,105,260,100,105,105,260,100,0,0,0,0,0,0,0,0,0,0,0,0,105,105,260,105,105,260,0,0,0,0,10,0,0,10,0,0,0,0,290,0,0,290,0,0,
python_backend_legacy/dataset/1959a3639476dead33d1f763a1da37a1d1c696b9198de61c17e84b73a2a8b7b5.json,raw_json,31,73180,0,superscript,tex,superscript,tex,116,116,99,100,116,116,99,100,0,0,0,0,1,0,15,97,13,15,13,13.4,116,116,99,116,116,99,0,0,0,0,15,0,0,15,0,0,1,1,116,1,1,116,0,0,
python_backend_legacy/dataset/19d8bb77f42d0280840aefa0c9af7b767abed34de1842c5476898083fdb51e1e.json,raw_json,21,48081,1,author_year,author_year,author_year,author_year,56,54,44,96.43,56,54,44,96.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,56,54,44,56,54,44,0,0,
python_backend_legacy/dataset/19db489681557adceb755844ffbf2d24b4f07b45470f14c9c62f78a3d6e5bdc6.json,raw_json,31,102898,0,superscript,tex,superscript,tex,128,128,99,100,128,128,99,100,0,0,0,0,4,0,0,102,0,0,0,0,128,128,99,128,128,99,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,114,0,0,
python_backend_legacy/dataset/1a91d6d095e40c3251c02e4ee5b387d7f58170cb94844cf8785c8f530677536d.json,raw_json,33,113388,0,superscript,tex,superscript,tex,23,23,23,100,23,23,23,100,0,0,0,0,0,0,158,18,1,158,1,5.56,23,23,23,23,23,23,0,0,4,4,158,4,4,158,0,0,0,0,164,0,0,164,0,0,
python_backend_legacy/dataset/1af85e2640514cc054873191212d3a434f0be708d3c06ef4ab6b5f8cfa725ddd.json,raw_json,23,58339,1,superscript,tex,superscript,tex,33,33,26,100,33,33,26,100,0,0,0,0,0,0,0,27,0,0,0,0,33,33,26,33,33,26,0,0,2,0,0,2,0,0,0,0,27,27,107,27,27,107,0,0,
python_backend_legacy/dataset/1b261b1329264ac0e80f8a71a9eda1fab125730027b473ecd87ede6a7b3e76dc.json,raw_json,45,137294,0,superscript,tex,superscript,tex,356,356,186,100,356,356,186,100,0,0,0,0,0,0,0,234,0,0,0,0,356,356,186,356,356,186,0,0,6,0,0,6,0,0,0,0,0,0,116,0,0,116,0,0,
python_backend_legacy/dataset/1b4589f41004bc45c4068e7fee8d6ab76777a032c640155f692b70632b8c1901.json,raw_json,15,63781,1,author_year,author_year,author_year,author_year,0,0,119,0,0,0,119,0,0,0,0,0,26,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,0,
python_backend_legacy/dataset/1bbd6b3aa349d2be71f1547b573322cf59758248607338d0e12cf48d80d2964e.json,raw_json,29,82058,0,tex_superscript,tex,tex_superscript,tex,0,0,130,0,0,0,130,0,0,0,0,0,0,0,130,0,0,130,0,0,0,0,130,0,0,130,0,0,0,0,130,0,0,130,0,0,0,0,69,0,0,69,0,0,
python_backend_legacy/dataset/1c377d6e1bcff1c385ad0794a659ea02b4a283fbf437965dba25938b2a986cf8.json,raw_json,15,37809,1,tex_superscript,tex,tex_superscript,tex,10,10,78,100,10,10,78,100,0,0,0,0,10,0,0,10,0,0,0,0,10,10,78,10,10,78,0,0,0,0,39,0,0,39,0,0,0,0,70,0,0,70,0,0,
python_backend_legacy/dataset/1c3c892fd4fc2e693b3b895b1ede3c0536f60f7260e19065ef72c925b48b1ea4.json,raw_json,18,37499,0,superscript,tex,superscript,tex,28,28,43,100,28,28,43,100,0,0,0,0,8,0,0,26,0,0,0,0,28,28,43,28,28,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/1c6a8f5c3e42339de1af367847c7acc481254646e7804fa0af9f429fbce9774a.json,raw_json,25,93867,0,superscript,tex,superscript,tex,18,18,10,100,18,18,10,100,0,0,0,0,2,0,11,11,0,11,0,0,18,18,10,18,18,10,0,0,4,4,11,4,4,11,0,0,0,0,19,0,0,19,0,0,
python_backend_legacy/dataset/1c881504bfca0e8b4a7aecbf171bb059ff12eefb2e122fb55a16ad702717027b.json,raw_json,22,67672,1,author_year,author_year,author_year,author_year,30,28,74,93.33,30,28,74,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,74,30,28,74,0,0,
python_backend_legacy/dataset/1cfb2c9920d645305b96a09d2f1999edc912729088b050def789d60c5595d8b7.json,raw_json,22,77325,0,superscript,tex,superscript,tex,154,154,107,100,154,154,107,100,0,0,0,0,0,0,0,99,0,0,0,0,154,154,107,154,154,107,0,0,2,0,0,2,0,0,0,0,4,0,90,4,0,90,0,0,
python_backend_legacy/dataset/1dcf9b3db51afa9bac506157c43c9d6a87c3f229fcd1f9db7779a98c79d08eb9.json,raw_json,25,69544,0,superscript,tex,superscript,tex,120,120,105,100,120,120,105,100,0,0,0,0,8,0,0,88,0,0,0,0,120,120,105,120,120,105,0,0,8,8,31,8,8,31,0,0,0,0,51,0,0,51,0,0,
python_backend_legacy/dataset/1e89c03d6e2b208a9c8137993998c4d205dcdfd770c8cb76705c41bda2a55ad0.json,raw_json,35,91664,0,superscript,tex,superscript,tex,24,24,20,100,24,24,20,100,0,0,0,0,5,5,74,21,5,74,0,-76.19,24,24,20,24,24,20,0,0,6,6,74,6,6,74,0,0,0,0,86,0,0,86,0,0,
python_backend_legacy/dataset/1f81cfd448dc7b136098e5893bc00a6f792d5fa750cc4c562548547103eeede2.json,raw_json,43,152429,0,hybrid,tex,hybrid,tex,33,33,310,100,33,33,310,100,0,0,0,0,0,0,310,20,20,310,20,100,33,33,310,33,33,310,0,0,8,8,310,8,8,310,0,0,1,0,129,1,0,129,0,0,
python_backend_legacy/dataset/1fa62a7b6cdccd12962a74ef95da8279029010fa145077eeb042e59fcbc48e56.json,raw_json,24,42823,1,author_year,author_year,author_year,author_year,0,0,342,0,0,0,342,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,0,342,0,0,342,0,0,
python_backend_legacy/dataset/200732e6c404d4a9c1dd556c45c8f67c4f03ec43be7e8c5f109103b7775b9d6d.json,raw_json,26,89650,0,superscript,tex,superscript,tex,266,266,174,100,266,266,174,100,0,0,0,0,2,0,0,171,0,0,0,0,266,266,174,266,266,174,0,0,152,0,0,152,0,0,0,0,4,0,103,4,0,103,0,0,
python_backend_legacy/dataset/20d410544a52b343679ef030e197eb88cf8add685c10e04a35a93285f668f3dc.json,raw_json,30,73738,1,superscript,tex,superscript,tex,254,254,160,100,254,254,160,100,0,0,0,0,0,0,0,179,0,0,0,0,254,254,160,254,254,160,0,0,0,0,55,0,0,55,0,0,1,1,146,1,1,146,0,0,
python_backend_legacy/dataset/216e07219af7cdb4d35b92b8ea342f8c54a1a78c2215fda0aae3f34ed7a247d1.json,raw_json,13,29522,1,superscript,tex,superscript,tex,96,96,50,100,96,96,50,100,0,0,0,0,10,0,0,65,0,0,0,0,96,96,50,96,96,50,0,0,4,0,0,4,0,0,0,0,1,1,45,1,1,45,0,0,
python_backend_legacy/dataset/21aab2a7bfc1903a62819435df99ad51b0ab9a4ea37e3e4cfb89e7fb247f237a.json,raw_json,28,75521,1,superscript,tex,superscript,tex,340,340,208,100,340,340,208,100,0,0,0,0,0,0,0,333,0,0,0,0,340,340,208,340,340,208,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,
python_backend_legacy/dataset/221cd28dac0f0a9a2735bc492c634a58dd81d99a9a078a019f708f068c20c3a4.json,raw_json,70,127765,1,superscript,tex,superscript,tex,450,450,273,100,450,450,273,100,0,0,0,0,0,0,0,277,0,0,0,0,450,450,273,450,450,273,0,0,0,0,0,0,0,0,0,0,3,1,172,3,1,172,0,0,
python_backend_legacy/dataset/224c316f65119cd8a874f49babc870967fe3fbd4c3adc871b1c8fff0cef339ff.json,raw_json,23,54202,0,superscript,tex,superscript,tex,12,12,17,100,12,12,17,100,0,0,0,0,0,0,0,10,0,0,0,0,12,12,17,12,12,17,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/231bf9aea3309d8d21e75f0386de232126edd34529abed76e6dfb5290ff54d0e.json,raw_json,46,126086,0,author_year,author_year,author_year,author_year,0,0,98,0,0,0,98,0,0,0,0,0,0,0,0,4,0,0,0,0,46,0,0,46,0,0,0,0,0,0,8,0,0,8,0,0,0,0,98,0,0,98,0,0,
python_backend_legacy/dataset/232c2668b33077f4f0efa7b2389c06a535b29cbc41314ee877eecfa58a64afcd.json,raw_json,17,57242,0,superscript,tex,superscript,tex,159,159,86,100,159,159,86,100,0,0,0,0,0,0,25,123,36,25,36,29.27,159,159,86,159,159,86,0,0,0,0,25,0,0,25,0,0,1,1,76,1,1,76,0,0,
